primary_label,file_path,offset_sec
fabwre1,../data/train_audio/fabwre1/XC149533.ogg,65
fabwre1,../data/train_audio/fabwre1/XC149533.ogg,70
fabwre1,../data/train_audio/fabwre1/XC149533.ogg,75
fabwre1,../data/train_audio/fabwre1/XC64278.ogg,0
fabwre1,../data/train_audio/fabwre1/XC64278.ogg,5
fabwre1,../data/train_audio/fabwre1/XC64278.ogg,10
fabwre1,../data/train_audio/fabwre1/XC64278.ogg,15
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,0
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,5
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,10
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,15
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,20
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,25
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,30
fabwre1,../data/train_audio/fabwre1/XC64277.ogg,35
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,0
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,5
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,10
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,15
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,20
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,25
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,30
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,35
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,40
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,45
fabwre1,../data/train_audio/fabwre1/XC64276.ogg,50
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,0
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,5
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,10
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,15
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,20
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,25
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,30
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,35
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,40
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,45
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,50
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,55
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,60
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,65
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,70
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,75
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,80
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,85
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,90
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,95
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,100
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,105
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,110
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,115
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,120
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,125
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,130
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,135
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,140
fabwre1,../data/train_audio/fabwre1/XC702031.ogg,145
fabwre1,../data/train_audio/fabwre1/XC435633.ogg,0
fabwre1,../data/train_audio/fabwre1/XC435633.ogg,5
fabwre1,../data/train_audio/fabwre1/XC435633.ogg,10
fabwre1,../data/train_audio/fabwre1/XC435633.ogg,15
fabwre1,../data/train_audio/fabwre1/XC435633.ogg,20
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,0
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,5
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,10
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,15
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,20
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,25
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,30
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,35
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,40
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,45
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,50
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,55
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,60
fabwre1,../data/train_audio/fabwre1/XC426287.ogg,65
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,0
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,5
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,10
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,15
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,20
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,25
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,30
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,35
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,40
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,45
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,50
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,55
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,60
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,65
fabwre1,../data/train_audio/fabwre1/XC435634.ogg,70
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,0
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,5
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,10
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,15
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,20
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,25
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,30
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,35
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,40
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,45
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,50
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,55
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,60
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,65
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,70
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,75
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,80
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,85
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,90
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,95
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,100
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,105
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,110
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,115
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,120
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,125
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,130
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,135
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,140
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,145
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,150
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,155
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,160
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,165
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,170
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,175
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,180
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,185
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,190
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,195
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,200
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,205
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,210
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,215
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,220
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,225
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,230
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,235
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,240
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,245
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,250
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,255
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,260
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,265
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,270
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,275
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,280
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,285
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,290
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,295
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,300
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,305
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,310
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,315
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,320
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,325
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,330
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,335
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,340
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,345
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,350
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,355
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,360
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,365
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,370
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,375
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,380
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,385
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,390
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,395
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,400
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,405
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,410
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,415
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,420
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,425
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,430
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,435
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,440
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,445
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,450
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,455
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,460
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,465
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,470
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,475
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,480
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,485
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,490
fabwre1,../data/train_audio/fabwre1/XC864691.ogg,495
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,0
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,5
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,10
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,15
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,20
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,25
fabwre1,../data/train_audio/fabwre1/XC864690.ogg,30
fabwre1,../data/train_audio/fabwre1/XC2662.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2662.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2662.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2662.ogg,15
fabwre1,../data/train_audio/fabwre1/XC2662.ogg,20
fabwre1,../data/train_audio/fabwre1/XC2661.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2661.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2661.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2661.ogg,15
fabwre1,../data/train_audio/fabwre1/XC2660.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2660.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2660.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2453.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2453.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2441.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2441.ogg,5
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,0
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,5
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,10
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,15
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,20
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,25
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,30
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,35
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,40
fabwre1,../data/train_audio/fabwre1/XC429288.ogg,45
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,0
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,5
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,10
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,15
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,20
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,25
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,30
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,35
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,40
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,45
fabwre1,../data/train_audio/fabwre1/XC429287.ogg,50
fabwre1,../data/train_audio/fabwre1/XC2690.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2690.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2690.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2712.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2712.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2712.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2712.ogg,15
fabwre1,../data/train_audio/fabwre1/XC2711.ogg,0
fabwre1,../data/train_audio/fabwre1/XC2711.ogg,5
fabwre1,../data/train_audio/fabwre1/XC2711.ogg,10
fabwre1,../data/train_audio/fabwre1/XC2711.ogg,15
fabwre1,../data/train_audio/fabwre1/XC2711.ogg,20
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,0
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,5
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,10
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,15
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,20
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,25
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,30
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,35
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,40
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,45
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,50
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,55
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,60
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,65
fabwre1,../data/train_audio/fabwre1/XC864694.ogg,70
fabwre1,../data/train_audio/fabwre1/XC864693.ogg,0
fabwre1,../data/train_audio/fabwre1/XC864693.ogg,5
fabwre1,../data/train_audio/fabwre1/XC864693.ogg,10
fabwre1,../data/train_audio/fabwre1/XC864693.ogg,15
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,0
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,5
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,10
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,15
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,20
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,25
fabwre1,../data/train_audio/fabwre1/XC864692.ogg,30
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,0
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,5
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,10
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,15
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,20
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,25
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,30
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,35
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,40
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,45
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,50
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,55
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,60
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,65
fabwre1,../data/train_audio/fabwre1/XC74272.ogg,70
fepowl,../data/train_audio/fepowl/iNat399173.ogg,0
fepowl,../data/train_audio/fepowl/iNat399173.ogg,5
fepowl,../data/train_audio/fepowl/iNat399173.ogg,10
fepowl,../data/train_audio/fepowl/iNat399173.ogg,15
fepowl,../data/train_audio/fepowl/iNat399173.ogg,20
fepowl,../data/train_audio/fepowl/iNat1615389.ogg,0
fepowl,../data/train_audio/fepowl/iNat1615389.ogg,5
fepowl,../data/train_audio/fepowl/iNat1615389.ogg,10
fepowl,../data/train_audio/fepowl/XC662458.ogg,0
fepowl,../data/train_audio/fepowl/XC662458.ogg,5
fepowl,../data/train_audio/fepowl/XC662458.ogg,10
fepowl,../data/train_audio/fepowl/XC389603.ogg,0
fepowl,../data/train_audio/fepowl/XC389603.ogg,5
fepowl,../data/train_audio/fepowl/XC389603.ogg,10
fepowl,../data/train_audio/fepowl/XC389603.ogg,15
fepowl,../data/train_audio/fepowl/XC389603.ogg,20
fepowl,../data/train_audio/fepowl/XC389603.ogg,25
fepowl,../data/train_audio/fepowl/XC389603.ogg,30
fepowl,../data/train_audio/fepowl/XC389603.ogg,35
fepowl,../data/train_audio/fepowl/iNat529398.ogg,0
fepowl,../data/train_audio/fepowl/iNat529398.ogg,5
fepowl,../data/train_audio/fepowl/iNat529398.ogg,10
fepowl,../data/train_audio/fepowl/iNat529398.ogg,15
fepowl,../data/train_audio/fepowl/iNat529398.ogg,20
fepowl,../data/train_audio/fepowl/iNat529398.ogg,25
fepowl,../data/train_audio/fepowl/iNat529398.ogg,30
fepowl,../data/train_audio/fepowl/iNat529398.ogg,35
fepowl,../data/train_audio/fepowl/iNat741216.ogg,0
fepowl,../data/train_audio/fepowl/iNat741216.ogg,5
fepowl,../data/train_audio/fepowl/iNat741216.ogg,10
fepowl,../data/train_audio/fepowl/iNat741216.ogg,15
fepowl,../data/train_audio/fepowl/iNat741216.ogg,20
fepowl,../data/train_audio/fepowl/iNat741216.ogg,25
fepowl,../data/train_audio/fepowl/iNat1276296.ogg,0
fepowl,../data/train_audio/fepowl/iNat1276296.ogg,5
fepowl,../data/train_audio/fepowl/XC389256.ogg,0
fepowl,../data/train_audio/fepowl/XC389256.ogg,5
fepowl,../data/train_audio/fepowl/XC389256.ogg,10
fepowl,../data/train_audio/fepowl/iNat769075.ogg,0
fepowl,../data/train_audio/fepowl/iNat769075.ogg,5
fepowl,../data/train_audio/fepowl/iNat769075.ogg,10
fepowl,../data/train_audio/fepowl/XC457513.ogg,0
fepowl,../data/train_audio/fepowl/XC457513.ogg,5
fepowl,../data/train_audio/fepowl/XC457513.ogg,10
fepowl,../data/train_audio/fepowl/XC457513.ogg,15
fepowl,../data/train_audio/fepowl/XC457513.ogg,20
fepowl,../data/train_audio/fepowl/XC457513.ogg,25
fepowl,../data/train_audio/fepowl/XC457513.ogg,30
fepowl,../data/train_audio/fepowl/XC457513.ogg,35
fepowl,../data/train_audio/fepowl/XC457513.ogg,40
fepowl,../data/train_audio/fepowl/XC457513.ogg,45
fepowl,../data/train_audio/fepowl/XC457513.ogg,50
fepowl,../data/train_audio/fepowl/XC457513.ogg,55
fepowl,../data/train_audio/fepowl/XC457513.ogg,60
fepowl,../data/train_audio/fepowl/XC457513.ogg,65
fepowl,../data/train_audio/fepowl/XC457513.ogg,70
fepowl,../data/train_audio/fepowl/XC457513.ogg,75
fepowl,../data/train_audio/fepowl/XC457513.ogg,80
fepowl,../data/train_audio/fepowl/XC457513.ogg,85
fepowl,../data/train_audio/fepowl/XC457513.ogg,90
fepowl,../data/train_audio/fepowl/XC457513.ogg,95
fepowl,../data/train_audio/fepowl/XC457513.ogg,100
fepowl,../data/train_audio/fepowl/XC457513.ogg,105
fepowl,../data/train_audio/fepowl/XC457513.ogg,110
fepowl,../data/train_audio/fepowl/XC457513.ogg,115
fepowl,../data/train_audio/fepowl/XC457513.ogg,120
fepowl,../data/train_audio/fepowl/XC457513.ogg,125
fepowl,../data/train_audio/fepowl/XC457513.ogg,130
fepowl,../data/train_audio/fepowl/XC457513.ogg,135
fepowl,../data/train_audio/fepowl/iNat296798.ogg,0
fepowl,../data/train_audio/fepowl/iNat296798.ogg,5
fepowl,../data/train_audio/fepowl/XC401020.ogg,0
fepowl,../data/train_audio/fepowl/XC401020.ogg,5
fepowl,../data/train_audio/fepowl/XC401020.ogg,10
fepowl,../data/train_audio/fepowl/XC401020.ogg,15
fepowl,../data/train_audio/fepowl/XC401020.ogg,20
fepowl,../data/train_audio/fepowl/XC401020.ogg,25
fepowl,../data/train_audio/fepowl/XC401020.ogg,30
fepowl,../data/train_audio/fepowl/XC401020.ogg,35
fepowl,../data/train_audio/fepowl/XC401020.ogg,40
fepowl,../data/train_audio/fepowl/XC401020.ogg,45
fepowl,../data/train_audio/fepowl/XC401020.ogg,50
fepowl,../data/train_audio/fepowl/XC863159.ogg,0
fepowl,../data/train_audio/fepowl/XC863159.ogg,5
fepowl,../data/train_audio/fepowl/XC863159.ogg,10
fepowl,../data/train_audio/fepowl/XC863159.ogg,15
fepowl,../data/train_audio/fepowl/XC863159.ogg,20
fepowl,../data/train_audio/fepowl/XC863159.ogg,25
fepowl,../data/train_audio/fepowl/XC863159.ogg,30
fepowl,../data/train_audio/fepowl/XC863159.ogg,35
fepowl,../data/train_audio/fepowl/iNat450214.ogg,0
fepowl,../data/train_audio/fepowl/iNat450214.ogg,5
fepowl,../data/train_audio/fepowl/iNat450214.ogg,10
fepowl,../data/train_audio/fepowl/iNat437502.ogg,0
fepowl,../data/train_audio/fepowl/iNat437502.ogg,5
fepowl,../data/train_audio/fepowl/iNat437502.ogg,10
fepowl,../data/train_audio/fepowl/iNat437502.ogg,15
fepowl,../data/train_audio/fepowl/iNat437502.ogg,20
fepowl,../data/train_audio/fepowl/XC974326.ogg,0
fepowl,../data/train_audio/fepowl/XC974326.ogg,5
fepowl,../data/train_audio/fepowl/XC974326.ogg,10
fepowl,../data/train_audio/fepowl/XC974326.ogg,15
fepowl,../data/train_audio/fepowl/XC933715.ogg,0
fepowl,../data/train_audio/fepowl/XC933715.ogg,5
fepowl,../data/train_audio/fepowl/XC933715.ogg,10
fepowl,../data/train_audio/fepowl/iNat329872.ogg,0
fepowl,../data/train_audio/fepowl/iNat329872.ogg,5
fepowl,../data/train_audio/fepowl/iNat329872.ogg,10
fepowl,../data/train_audio/fepowl/iNat329872.ogg,15
fepowl,../data/train_audio/fepowl/iNat329872.ogg,20
fepowl,../data/train_audio/fepowl/iNat329872.ogg,25
fepowl,../data/train_audio/fepowl/iNat329872.ogg,30
fepowl,../data/train_audio/fepowl/iNat329872.ogg,35
fepowl,../data/train_audio/fepowl/iNat1260031.ogg,0
fepowl,../data/train_audio/fepowl/iNat1260031.ogg,5
fepowl,../data/train_audio/fepowl/iNat1260031.ogg,10
fepowl,../data/train_audio/fepowl/iNat1260031.ogg,15
fepowl,../data/train_audio/fepowl/iNat474416.ogg,0
fepowl,../data/train_audio/fepowl/iNat474416.ogg,5
fepowl,../data/train_audio/fepowl/iNat474416.ogg,10
fepowl,../data/train_audio/fepowl/iNat474416.ogg,15
fepowl,../data/train_audio/fepowl/iNat474416.ogg,20
fepowl,../data/train_audio/fepowl/iNat474416.ogg,25
fepowl,../data/train_audio/fepowl/iNat474416.ogg,30
fepowl,../data/train_audio/fepowl/iNat474416.ogg,35
fepowl,../data/train_audio/fepowl/iNat474416.ogg,40
fepowl,../data/train_audio/fepowl/iNat865584.ogg,0
fepowl,../data/train_audio/fepowl/iNat865584.ogg,5
fepowl,../data/train_audio/fepowl/iNat865584.ogg,10
fepowl,../data/train_audio/fepowl/iNat865584.ogg,15
fepowl,../data/train_audio/fepowl/iNat865584.ogg,20
fepowl,../data/train_audio/fepowl/iNat865584.ogg,25
fepowl,../data/train_audio/fepowl/XC789028.ogg,0
fepowl,../data/train_audio/fepowl/XC789028.ogg,5
fepowl,../data/train_audio/fepowl/XC789028.ogg,10
fepowl,../data/train_audio/fepowl/XC427412.ogg,0
fepowl,../data/train_audio/fepowl/XC427412.ogg,5
fepowl,../data/train_audio/fepowl/iNat1113128.ogg,0
fepowl,../data/train_audio/fepowl/iNat1113128.ogg,5
fepowl,../data/train_audio/fepowl/XC334741.ogg,0
fepowl,../data/train_audio/fepowl/XC334741.ogg,5
fepowl,../data/train_audio/fepowl/XC334741.ogg,10
fepowl,../data/train_audio/fepowl/XC334741.ogg,15
fepowl,../data/train_audio/fepowl/XC334741.ogg,20
fepowl,../data/train_audio/fepowl/XC334741.ogg,25
fepowl,../data/train_audio/fepowl/XC334741.ogg,30
fepowl,../data/train_audio/fepowl/XC334741.ogg,35
fepowl,../data/train_audio/fepowl/XC334741.ogg,40
fepowl,../data/train_audio/fepowl/XC334741.ogg,45
fepowl,../data/train_audio/fepowl/XC334741.ogg,50
fepowl,../data/train_audio/fepowl/XC334741.ogg,55
fepowl,../data/train_audio/fepowl/XC334741.ogg,60
fepowl,../data/train_audio/fepowl/XC334741.ogg,65
fepowl,../data/train_audio/fepowl/XC334741.ogg,70
fepowl,../data/train_audio/fepowl/XC334741.ogg,75
fepowl,../data/train_audio/fepowl/XC334741.ogg,80
fepowl,../data/train_audio/fepowl/XC334741.ogg,85
fepowl,../data/train_audio/fepowl/XC334741.ogg,90
fepowl,../data/train_audio/fepowl/iNat140544.ogg,0
fepowl,../data/train_audio/fepowl/iNat140544.ogg,5
fepowl,../data/train_audio/fepowl/iNat140544.ogg,10
fepowl,../data/train_audio/fepowl/iNat140544.ogg,15
fepowl,../data/train_audio/fepowl/iNat140544.ogg,20
fepowl,../data/train_audio/fepowl/iNat918523.ogg,0
fepowl,../data/train_audio/fepowl/iNat918523.ogg,5
fepowl,../data/train_audio/fepowl/XC335889.ogg,0
fepowl,../data/train_audio/fepowl/XC335889.ogg,5
fepowl,../data/train_audio/fepowl/XC335889.ogg,10
fepowl,../data/train_audio/fepowl/XC335889.ogg,15
fepowl,../data/train_audio/fepowl/XC302597.ogg,0
fepowl,../data/train_audio/fepowl/XC302597.ogg,5
fepowl,../data/train_audio/fepowl/iNat908800.ogg,0
